Summary Level;State Code (FIPS);State;County Code (FIPS);County Subdivision Code (FIPS);Place Code (FIPS);Consolidtated City Code (FIPS);Area Name (including legal/statistical area description)
050;18;Indiana;107;00000;00000;00000;Montgomery County
050;18;Indiana;109;00000;00000;00000;Morgan County
050;18;Indiana;111;00000;00000;00000;Newton County
050;18;Indiana;113;00000;00000;00000;Noble County
050;18;Indiana;115;00000;00000;00000;Ohio County
050;18;Indiana;117;00000;00000;00000;Orange County
050;18;Indiana;119;00000;00000;00000;Owen County
050;18;Indiana;121;00000;00000;00000;Parke County
050;18;Indiana;123;00000;00000;00000;Perry County
050;18;Indiana;125;00000;00000;00000;Pike County
050;18;Indiana;127;00000;00000;00000;Porter County
050;18;Indiana;129;00000;00000;00000;Posey County
050;18;Indiana;131;00000;00000;00000;Pulaski County
050;18;Indiana;133;00000;00000;00000;Putnam County
050;18;Indiana;135;00000;00000;00000;Randolph County
050;18;Indiana;137;00000;00000;00000;Ripley County
050;18;Indiana;139;00000;00000;00000;Rush County
050;18;Indiana;141;00000;00000;00000;St. Joseph County
050;18;Indiana;143;00000;00000;00000;Scott County
050;18;Indiana;145;00000;00000;00000;Shelby County
050;18;Indiana;147;00000;00000;00000;Spencer County
050;18;Indiana;149;00000;00000;00000;Starke County
050;18;Indiana;151;00000;00000;00000;Steuben County
050;18;Indiana;153;00000;00000;00000;Sullivan County
050;18;Indiana;155;00000;00000;00000;Switzerland County
050;18;Indiana;157;00000;00000;00000;Tippecanoe County
050;18;Indiana;159;00000;00000;00000;Tipton County
050;18;Indiana;161;00000;00000;00000;Union County
050;18;Indiana;163;00000;00000;00000;Vanderburgh County
050;18;Indiana;165;00000;00000;00000;Vermillion County
050;18;Indiana;167;00000;00000;00000;Vigo County
050;18;Indiana;169;00000;00000;00000;Wabash County
050;18;Indiana;171;00000;00000;00000;Warren County
050;18;Indiana;173;00000;00000;00000;Warrick County
050;18;Indiana;175;00000;00000;00000;Washington County
050;18;Indiana;177;00000;00000;00000;Wayne County
050;18;Indiana;179;00000;00000;00000;Wells County
050;18;Indiana;181;00000;00000;00000;White County
050;18;Indiana;183;00000;00000;00000;Whitley County
050;19;Iowa;001;00000;00000;00000;Adair County
050;19;Iowa;003;00000;00000;00000;Adams County
050;19;Iowa;005;00000;00000;00000;Allamakee County
050;19;Iowa;007;00000;00000;00000;Appanoose County
050;19;Iowa;009;00000;00000;00000;Audubon County
050;19;Iowa;011;00000;00000;00000;Benton County
050;19;Iowa;013;00000;00000;00000;Black Hawk County
050;19;Iowa;015;00000;00000;00000;Boone County
050;19;Iowa;017;00000;00000;00000;Bremer County
050;19;Iowa;019;00000;00000;00000;Buchanan County
050;19;Iowa;021;00000;00000;00000;Buena Vista County
050;19;Iowa;023;00000;00000;00000;Butler County
050;19;Iowa;025;00000;00000;00000;Calhoun County
050;19;Iowa;027;00000;00000;00000;Carroll County
050;19;Iowa;029;00000;00000;00000;Cass County
050;19;Iowa;031;00000;00000;00000;Cedar County
050;19;Iowa;033;00000;00000;00000;Cerro Gordo County
050;19;Iowa;035;00000;00000;00000;Cherokee County
050;19;Iowa;037;00000;00000;00000;Chickasaw County
050;19;Iowa;039;00000;00000;00000;Clarke County
050;19;Iowa;041;00000;00000;00000;Clay County
050;19;Iowa;043;00000;00000;00000;Clayton County
050;19;Iowa;045;00000;00000;00000;Clinton County
050;19;Iowa;047;00000;00000;00000;Crawford County
050;19;Iowa;049;00000;00000;00000;Dallas County
050;19;Iowa;051;00000;00000;00000;Davis County
050;19;Iowa;053;00000;00000;00000;Decatur County
050;19;Iowa;055;00000;00000;00000;Delaware County
050;19;Iowa;057;00000;00000;00000;Des Moines County
050;19;Iowa;059;00000;00000;00000;Dickinson County
050;19;Iowa;061;00000;00000;00000;Dubuque County
050;19;Iowa;063;00000;00000;00000;Emmet County
050;19;Iowa;065;00000;00000;00000;Fayette County
050;19;Iowa;067;00000;00000;00000;Floyd County
050;19;Iowa;069;00000;00000;00000;Franklin County
050;19;Iowa;071;00000;00000;00000;Fremont County
050;19;Iowa;073;00000;00000;00000;Greene County
050;19;Iowa;075;00000;00000;00000;Grundy County
050;19;Iowa;077;00000;00000;00000;Guthrie County
050;19;Iowa;079;00000;00000;00000;Hamilton County
050;19;Iowa;081;00000;00000;00000;Hancock County
050;19;Iowa;083;00000;00000;00000;Hardin County
050;19;Iowa;085;00000;00000;00000;Harrison County
050;19;Iowa;087;00000;00000;00000;Henry County
050;19;Iowa;089;00000;00000;00000;Howard County
050;19;Iowa;091;00000;00000;00000;Humboldt County
050;19;Iowa;093;00000;00000;00000;Ida County
050;19;Iowa;095;00000;00000;00000;Iowa County
050;19;Iowa;097;00000;00000;00000;Jackson County
050;19;Iowa;099;00000;00000;00000;Jasper County
050;19;Iowa;101;00000;00000;00000;Jefferson County
050;19;Iowa;103;00000;00000;00000;Johnson County
050;19;Iowa;105;00000;00000;00000;Jones County
050;19;Iowa;107;00000;00000;00000;Keokuk County
050;19;Iowa;109;00000;00000;00000;Kossuth County
050;19;Iowa;111;00000;00000;00000;Lee County
050;19;Iowa;113;00000;00000;00000;Linn County
050;19;Iowa;115;00000;00000;00000;Louisa County
050;19;Iowa;117;00000;00000;00000;Lucas County
050;19;Iowa;119;00000;00000;00000;Lyon County
050;19;Iowa;121;00000;00000;00000;Madison County
050;19;Iowa;123;00000;00000;00000;Mahaska County
050;19;Iowa;125;00000;00000;00000;Marion County
050;19;Iowa;127;00000;00000;00000;Marshall County
050;19;Iowa;129;00000;00000;00000;Mills County
050;19;Iowa;131;00000;00000;00000;Mitchell County
050;19;Iowa;133;00000;00000;00000;Monona County
050;19;Iowa;135;00000;00000;00000;Monroe County
050;19;Iowa;137;00000;00000;00000;Montgomery County
050;19;Iowa;139;00000;00000;00000;Muscatine County
050;19;Iowa;141;00000;00000;00000;O'Brien County
050;19;Iowa;143;00000;00000;00000;Osceola County
050;19;Iowa;145;00000;00000;00000;Page County
050;19;Iowa;147;00000;00000;00000;Palo Alto County
050;19;Iowa;149;00000;00000;00000;Plymouth County
050;19;Iowa;151;00000;00000;00000;Pocahontas County
050;19;Iowa;153;00000;00000;00000;Polk County
050;19;Iowa;155;00000;00000;00000;Pottawattamie County
050;19;Iowa;157;00000;00000;00000;Poweshiek County
050;19;Iowa;159;00000;00000;00000;Ringgold County
050;19;Iowa;161;00000;00000;00000;Sac County
050;19;Iowa;163;00000;00000;00000;Scott County
050;19;Iowa;165;00000;00000;00000;Shelby County
050;19;Iowa;167;00000;00000;00000;Sioux County
050;19;Iowa;169;00000;00000;00000;Story County
050;19;Iowa;171;00000;00000;00000;Tama County
050;19;Iowa;173;00000;00000;00000;Taylor County
050;19;Iowa;175;00000;00000;00000;Union County
050;19;Iowa;177;00000;00000;00000;Van Buren County
050;19;Iowa;179;00000;00000;00000;Wapello County
050;19;Iowa;181;00000;00000;00000;Warren County
050;19;Iowa;183;00000;00000;00000;Washington County
050;19;Iowa;185;00000;00000;00000;Wayne County
050;19;Iowa;187;00000;00000;00000;Webster County
050;19;Iowa;189;00000;00000;00000;Winnebago County
050;19;Iowa;191;00000;00000;00000;Winneshiek County
050;19;Iowa;193;00000;00000;00000;Woodbury County
050;19;Iowa;195;00000;00000;00000;Worth County
050;19;Iowa;197;00000;00000;00000;Wright County
050;20;Kansas;001;00000;00000;00000;Allen County
050;20;Kansas;003;00000;00000;00000;Anderson County
050;20;Kansas;005;00000;00000;00000;Atchison County
050;20;Kansas;007;00000;00000;00000;Barber County
050;20;Kansas;009;00000;00000;00000;Barton County
050;20;Kansas;011;00000;00000;00000;Bourbon County
050;20;Kansas;013;00000;00000;00000;Brown County
050;20;Kansas;015;00000;00000;00000;Butler County
050;20;Kansas;017;00000;00000;00000;Chase County
050;20;Kansas;019;00000;00000;00000;Chautauqua County
050;20;Kansas;021;00000;00000;00000;Cherokee County
050;20;Kansas;023;00000;00000;00000;Cheyenne County
050;20;Kansas;025;00000;00000;00000;Clark County
050;20;Kansas;027;00000;00000;00000;Clay County
050;20;Kansas;029;00000;00000;00000;Cloud County
050;20;Kansas;031;00000;00000;00000;Coffey County
050;20;Kansas;033;00000;00000;00000;Comanche County
050;20;Kansas;035;00000;00000;00000;Cowley County
050;20;Kansas;037;00000;00000;00000;Crawford County
050;20;Kansas;039;00000;00000;00000;Decatur County
050;20;Kansas;041;00000;00000;00000;Dickinson County
050;20;Kansas;043;00000;00000;00000;Doniphan County
050;20;Kansas;045;00000;00000;00000;Douglas County
050;20;Kansas;047;00000;00000;00000;Edwards County
050;20;Kansas;049;00000;00000;00000;Elk County
050;20;Kansas;051;00000;00000;00000;Ellis County
050;20;Kansas;053;00000;00000;00000;Ellsworth County
050;20;Kansas;055;00000;00000;00000;Finney County
050;20;Kansas;057;00000;00000;00000;Ford County
050;20;Kansas;059;00000;00000;00000;Franklin County
050;20;Kansas;061;00000;00000;00000;Geary County
050;20;Kansas;063;00000;00000;00000;Gove County
050;20;Kansas;065;00000;00000;00000;Graham County
050;20;Kansas;067;00000;00000;00000;Grant County
050;20;Kansas;069;00000;00000;00000;Gray County
050;20;Kansas;071;00000;00000;00000;Greeley County
050;20;Kansas;073;00000;00000;00000;Greenwood County
050;20;Kansas;075;00000;00000;00000;Hamilton County
050;20;Kansas;077;00000;00000;00000;Harper County
050;20;Kansas;079;00000;00000;00000;Harvey County
050;20;Kansas;081;00000;00000;00000;Haskell County
050;20;Kansas;083;00000;00000;00000;Hodgeman County
050;20;Kansas;085;00000;00000;00000;Jackson County
050;20;Kansas;087;00000;00000;00000;Jefferson County
050;20;Kansas;089;00000;00000;00000;Jewell County
050;20;Kansas;091;00000;00000;00000;Johnson County
050;20;Kansas;093;00000;00000;00000;Kearny County
050;20;Kansas;095;00000;00000;00000;Kingman County
050;20;Kansas;097;00000;00000;00000;Kiowa County
050;20;Kansas;099;00000;00000;00000;Labette County
050;20;Kansas;101;00000;00000;00000;Lane County
050;20;Kansas;103;00000;00000;00000;Leavenworth County
050;20;Kansas;105;00000;00000;00000;Lincoln County
050;20;Kansas;107;00000;00000;00000;Linn County
050;20;Kansas;109;00000;00000;00000;Logan County
050;20;Kansas;111;00000;00000;00000;Lyon County
050;20;Kansas;113;00000;00000;00000;McPherson County
050;20;Kansas;115;00000;00000;00000;Marion County
050;20;Kansas;117;00000;00000;00000;Marshall County
050;20;Kansas;119;00000;00000;00000;Meade County
050;20;Kansas;121;00000;00000;00000;Miami County
050;20;Kansas;123;00000;00000;00000;Mitchell County
050;20;Kansas;125;00000;00000;00000;Montgomery County
050;20;Kansas;127;00000;00000;00000;Morris County
050;20;Kansas;129;00000;00000;00000;Morton County
050;20;Kansas;131;00000;00000;00000;Nemaha County
050;20;Kansas;133;00000;00000;00000;Neosho County
050;20;Kansas;135;00000;00000;00000;Ness County
050;20;Kansas;137;00000;00000;00000;Norton County
050;20;Kansas;139;00000;00000;00000;Osage County
050;20;Kansas;141;00000;00000;00000;Osborne County
050;20;Kansas;143;00000;00000;00000;Ottawa County
050;20;Kansas;145;00000;00000;00000;Pawnee County
050;20;Kansas;147;00000;00000;00000;Phillips County
050;20;Kansas;149;00000;00000;00000;Pottawatomie County
050;20;Kansas;151;00000;00000;00000;Pratt County
050;20;Kansas;153;00000;00000;00000;Rawlins County
050;20;Kansas;155;00000;00000;00000;Reno County
050;20;Kansas;157;00000;00000;00000;Republic County
050;20;Kansas;159;00000;00000;00000;Rice County
050;20;Kansas;161;00000;00000;00000;Riley County
050;20;Kansas;163;00000;00000;00000;Rooks County
050;20;Kansas;165;00000;00000;00000;Rush County
050;20;Kansas;167;00000;00000;00000;Russell County
050;20;Kansas;169;00000;00000;00000;Saline County
050;20;Kansas;171;00000;00000;00000;Scott County
050;20;Kansas;173;00000;00000;00000;Sedgwick County
050;20;Kansas;175;00000;00000;00000;Seward County
050;20;Kansas;177;00000;00000;00000;Shawnee County
050;20;Kansas;179;00000;00000;00000;Sheridan County
050;20;Kansas;181;00000;00000;00000;Sherman County
050;20;Kansas;183;00000;00000;00000;Smith County
050;20;Kansas;185;00000;00000;00000;Stafford County
050;20;Kansas;187;00000;00000;00000;Stanton County
050;20;Kansas;189;00000;00000;00000;Stevens County
050;20;Kansas;191;00000;00000;00000;Sumner County
050;20;Kansas;193;00000;00000;00000;Thomas County
050;20;Kansas;195;00000;00000;00000;Trego County
050;20;Kansas;197;00000;00000;00000;Wabaunsee County
050;20;Kansas;199;00000;00000;00000;Wallace County
050;20;Kansas;201;00000;00000;00000;Washington County
050;20;Kansas;203;00000;00000;00000;Wichita County
050;20;Kansas;205;00000;00000;00000;Wilson County
050;20;Kansas;207;00000;00000;00000;Woodson County
050;20;Kansas;209;00000;00000;00000;Wyandotte County
050;21;Kentucky;001;00000;00000;00000;Adair County
050;21;Kentucky;003;00000;00000;00000;Allen County
050;21;Kentucky;005;00000;00000;00000;Anderson County
050;21;Kentucky;007;00000;00000;00000;Ballard County
050;21;Kentucky;009;00000;00000;00000;Barren County
050;21;Kentucky;011;00000;00000;00000;Bath County
050;21;Kentucky;013;00000;00000;00000;Bell County
050;21;Kentucky;015;00000;00000;00000;Boone County
050;21;Kentucky;017;00000;00000;00000;Bourbon County
050;21;Kentucky;019;00000;00000;00000;Boyd County
050;21;Kentucky;021;00000;00000;00000;Boyle County
050;21;Kentucky;023;00000;00000;00000;Bracken County
050;21;Kentucky;025;00000;00000;00000;Breathitt County
050;21;Kentucky;027;00000;00000;00000;Breckinridge County
050;21;Kentucky;029;00000;00000;00000;Bullitt County
050;21;Kentucky;031;00000;00000;00000;Butler County
050;21;Kentucky;033;00000;00000;00000;Caldwell County
050;21;Kentucky;035;00000;00000;00000;Calloway County
050;21;Kentucky;037;00000;00000;00000;Campbell County
050;21;Kentucky;039;00000;00000;00000;Carlisle County
050;21;Kentucky;041;00000;00000;00000;Carroll County
050;21;Kentucky;043;00000;00000;00000;Carter County
050;21;Kentucky;045;00000;00000;00000;Casey County
050;21;Kentucky;047;00000;00000;00000;Christian County
050;21;Kentucky;049;00000;00000;00000;Clark County
050;21;Kentucky;051;00000;00000;00000;Clay County
050;21;Kentucky;053;00000;00000;00000;Clinton County
050;21;Kentucky;055;00000;00000;00000;Crittenden County
050;21;Kentucky;057;00000;00000;00000;Cumberland County
050;21;Kentucky;059;00000;00000;00000;Daviess County
050;21;Kentucky;061;00000;00000;00000;Edmonson County
050;21;Kentucky;063;00000;00000;00000;Elliott County
050;21;Kentucky;065;00000;00000;00000;Estill County
050;21;Kentucky;067;00000;00000;00000;Fayette County
050;21;Kentucky;069;00000;00000;00000;Fleming County
050;21;Kentucky;071;00000;00000;00000;Floyd County
050;21;Kentucky;073;00000;00000;00000;Franklin County
050;21;Kentucky;075;00000;00000;00000;Fulton County
050;21;Kentucky;077;00000;00000;00000;Gallatin County
050;21;Kentucky;079;00000;00000;00000;Garrard County
050;21;Kentucky;081;00000;00000;00000;Grant County
050;21;Kentucky;083;00000;00000;00000;Graves County
050;21;Kentucky;085;00000;00000;00000;Grayson County
050;21;Kentucky;087;00000;00000;00000;Green County
050;21;Kentucky;089;00000;00000;00000;Greenup County
050;21;Kentucky;091;00000;00000;00000;Hancock County
050;21;Kentucky;093;00000;00000;00000;Hardin County
050;21;Kentucky;095;00000;00000;00000;Harlan County
050;21;Kentucky;097;00000;00000;00000;Harrison County
050;21;Kentucky;099;00000;00000;00000;Hart County
050;21;Kentucky;101;00000;00000;00000;Henderson County
050;21;Kentucky;103;00000;00000;00000;Henry County
050;21;Kentucky;105;00000;00000;00000;Hickman County
050;21;Kentucky;107;00000;00000;00000;Hopkins County
050;21;Kentucky;109;00000;00000;00000;Jackson County
050;21;Kentucky;111;00000;00000;00000;Jefferson County
050;21;Kentucky;113;00000;00000;00000;Jessamine County
050;21;Kentucky;115;00000;00000;00000;Johnson County
050;21;Kentucky;117;00000;00000;00000;Kenton County
050;21;Kentucky;119;00000;00000;00000;Knott County
050;21;Kentucky;121;00000;00000;00000;Knox County
050;21;Kentucky;123;00000;00000;00000;Larue County
050;21;Kentucky;125;00000;00000;00000;Laurel County
050;21;Kentucky;127;00000;00000;00000;Lawrence County
050;21;Kentucky;129;00000;00000;00000;Lee County
050;21;Kentucky;131;00000;00000;00000;Leslie County
050;21;Kentucky;133;00000;00000;00000;Letcher County
050;21;Kentucky;135;00000;00000;00000;Lewis County
050;21;Kentucky;137;00000;00000;00000;Lincoln County
050;21;Kentucky;139;00000;00000;00000;Livingston County
050;21;Kentucky;141;00000;00000;00000;Logan County
050;21;Kentucky;143;00000;00000;00000;Lyon County
050;21;Kentucky;145;00000;00000;00000;McCracken County
050;21;Kentucky;147;00000;00000;00000;McCreary County
050;21;Kentucky;149;00000;00000;00000;McLean County
050;21;Kentucky;151;00000;00000;00000;Madison County
050;21;Kentucky;153;00000;00000;00000;Magoffin County
050;21;Kentucky;155;00000;00000;00000;Marion County
050;21;Kentucky;157;00000;00000;00000;Marshall County
050;21;Kentucky;159;00000;00000;00000;Martin County
050;21;Kentucky;161;00000;00000;00000;Mason County
050;21;Kentucky;163;00000;00000;00000;Meade County
050;21;Kentucky;165;00000;00000;00000;Menifee County
050;21;Kentucky;167;00000;00000;00000;Mercer County
050;21;Kentucky;169;00000;00000;00000;Metcalfe County
050;21;Kentucky;171;00000;00000;00000;Monroe County
050;21;Kentucky;173;00000;00000;00000;Montgomery County
050;21;Kentucky;175;00000;00000;00000;Morgan County
050;21;Kentucky;177;00000;00000;00000;Muhlenberg County
050;21;Kentucky;179;00000;00000;00000;Nelson County
050;21;Kentucky;181;00000;00000;00000;Nicholas County
050;21;Kentucky;183;00000;00000;00000;Ohio County
050;21;Kentucky;185;00000;00000;00000;Oldham County
050;21;Kentucky;187;00000;00000;00000;Owen County
050;21;Kentucky;189;00000;00000;00000;Owsley County
050;21;Kentucky;191;00000;00000;00000;Pendleton County
050;21;Kentucky;193;00000;00000;00000;Perry County
050;21;Kentucky;195;00000;00000;00000;Pike County
050;21;Kentucky;197;00000;00000;00000;Powell County
050;21;Kentucky;199;00000;00000;00000;Pulaski County
050;21;Kentucky;201;00000;00000;00000;Robertson County
050;21;Kentucky;203;00000;00000;00000;Rockcastle County
050;21;Kentucky;205;00000;00000;00000;Rowan County
050;21;Kentucky;207;00000;00000;00000;Russell County
050;21;Kentucky;209;00000;00000;00000;Scott County
050;21;Kentucky;211;00000;00000;00000;Shelby County
050;21;Kentucky;213;00000;00000;00000;Simpson County
050;21;Kentucky;215;00000;00000;00000;Spencer County
050;21;Kentucky;217;00000;00000;00000;Taylor County
050;21;Kentucky;219;00000;00000;00000;Todd County
050;21;Kentucky;221;00000;00000;00000;Trigg County
050;21;Kentucky;223;00000;00000;00000;Trimble County
050;21;Kentucky;225;00000;00000;00000;Union County
050;21;Kentucky;227;00000;00000;00000;Warren County
050;21;Kentucky;229;00000;00000;00000;Washington County
050;21;Kentucky;231;00000;00000;00000;Wayne County
050;21;Kentucky;233;00000;00000;00000;Webster County
050;21;Kentucky;235;00000;00000;00000;Whitley County
050;21;Kentucky;237;00000;00000;00000;Wolfe County
050;21;Kentucky;239;00000;00000;00000;Woodford County
050;22;Louisiana;001;00000;00000;00000;Acadia Parish
050;22;Louisiana;003;00000;00000;00000;Allen Parish
050;22;Louisiana;005;00000;00000;00000;Ascension Parish
050;22;Louisiana;007;00000;00000;00000;Assumption Parish
050;22;Louisiana;009;00000;00000;00000;Avoyelles Parish
050;22;Louisiana;011;00000;00000;00000;Beauregard Parish
050;22;Louisiana;013;00000;00000;00000;Bienville Parish
050;22;Louisiana;015;00000;00000;00000;Bossier Parish
050;22;Louisiana;017;00000;00000;00000;Caddo Parish
050;22;Louisiana;019;00000;00000;00000;Calcasieu Parish
050;22;Louisiana;021;00000;00000;00000;Caldwell Parish
050;22;Louisiana;023;00000;00000;00000;Cameron Parish
050;22;Louisiana;025;00000;00000;00000;Catahoula Parish
050;22;Louisiana;027;00000;00000;00000;Claiborne Parish
050;22;Louisiana;029;00000;00000;00000;Concordia Parish
050;22;Louisiana;031;00000;00000;00000;De Soto Parish
050;22;Louisiana;033;00000;00000;00000;East Baton Rouge Parish
050;22;Louisiana;035;00000;00000;00000;East Carroll Parish
050;22;Louisiana;037;00000;00000;00000;East Feliciana Parish
050;22;Louisiana;039;00000;00000;00000;Evangeline Parish
050;22;Louisiana;041;00000;00000;00000;Franklin Parish
050;22;Louisiana;043;00000;00000;00000;Grant Parish
050;22;Louisiana;045;00000;00000;00000;Iberia Parish
050;22;Louisiana;047;00000;00000;00000;Iberville Parish
050;22;Louisiana;049;00000;00000;00000;Jackson Parish
050;22;Louisiana;051;00000;00000;00000;Jefferson Parish
050;22;Louisiana;053;00000;00000;00000;Jefferson Davis Parish
050;22;Louisiana;055;00000;00000;00000;Lafayette Parish
050;22;Louisiana;057;00000;00000;00000;Lafourche Parish
050;22;Louisiana;059;00000;00000;00000;LaSalle Parish
050;22;Louisiana;061;00000;00000;00000;Lincoln Parish
050;22;Louisiana;063;00000;00000;00000;Livingston Parish
050;22;Louisiana;065;00000;00000;00000;Madison Parish
050;22;Louisiana;067;00000;00000;00000;Morehouse Parish
050;22;Louisiana;069;00000;00000;00000;Natchitoches Parish
050;22;Louisiana;071;00000;00000;00000;Orleans Parish
050;22;Louisiana;073;00000;00000;00000;Ouachita Parish
050;22;Louisiana;075;00000;00000;00000;Plaquemines Parish
050;22;Louisiana;077;00000;00000;00000;Pointe Coupee Parish
050;22;Louisiana;079;00000;00000;00000;Rapides Parish
050;22;Louisiana;081;00000;00000;00000;Red River Parish
050;22;Louisiana;083;00000;00000;00000;Richland Parish
050;22;Louisiana;085;00000;00000;00000;Sabine Parish
050;22;Louisiana;087;00000;00000;00000;St. Bernard Parish
050;22;Louisiana;089;00000;00000;00000;St. Charles Parish
050;22;Louisiana;091;00000;00000;00000;St. Helena Parish
050;22;Louisiana;093;00000;00000;00000;St. James Parish
050;22;Louisiana;095;00000;00000;00000;St. John the Baptist Parish
050;22;Louisiana;097;00000;00000;00000;St. Landry Parish
050;22;Louisiana;099;00000;00000;00000;St. Martin Parish
050;22;Louisiana;101;00000;00000;00000;St. Mary Parish
050;22;Louisiana;103;00000;00000;00000;St. Tammany Parish
050;22;Louisiana;105;00000;00000;00000;Tangipahoa Parish
050;22;Louisiana;107;00000;00000;00000;Tensas Parish
050;22;Louisiana;109;00000;00000;00000;Terrebonne Parish
050;22;Louisiana;111;00000;00000;00000;Union Parish
050;22;Louisiana;113;00000;00000;00000;Vermilion Parish
050;22;Louisiana;115;00000;00000;00000;Vernon Parish
050;22;Louisiana;117;00000;00000;00000;Washington Parish
050;22;Louisiana;119;00000;00000;00000;Webster Parish
050;22;Louisiana;121;00000;00000;00000;West Baton Rouge Parish
050;22;Louisiana;123;00000;00000;00000;West Carroll Parish
050;22;Louisiana;125;00000;00000;00000;West Feliciana Parish
050;22;Louisiana;127;00000;00000;00000;Winn Parish
050;23;Maine;001;00000;00000;00000;Androscoggin County
050;23;Maine;003;00000;00000;00000;Aroostook County
050;23;Maine;005;00000;00000;00000;Cumberland County
050;23;Maine;007;00000;00000;00000;Franklin County
050;23;Maine;009;00000;00000;00000;Hancock County
050;23;Maine;011;00000;00000;00000;Kennebec County
050;23;Maine;013;00000;00000;00000;Knox County
050;23;Maine;015;00000;00000;00000;Lincoln County
050;23;Maine;017;00000;00000;00000;Oxford County
050;23;Maine;019;00000;00000;00000;Penobscot County
050;23;Maine;021;00000;00000;00000;Piscataquis County
050;23;Maine;023;00000;00000;00000;Sagadahoc County
050;23;Maine;025;00000;00000;00000;Somerset County
050;23;Maine;027;00000;00000;00000;Waldo County
050;23;Maine;029;00000;00000;00000;Washington County
050;23;Maine;031;00000;00000;00000;York County
050;24;Maryland;001;00000;00000;00000;Allegany County
050;24;Maryland;003;00000;00000;00000;Anne Arundel County
050;24;Maryland;005;00000;00000;00000;Baltimore County
050;24;Maryland;009;00000;00000;00000;Calvert County
050;24;Maryland;011;00000;00000;00000;Caroline County
050;24;Maryland;013;00000;00000;00000;Carroll County
050;24;Maryland;015;00000;00000;00000;Cecil County
050;24;Maryland;017;00000;00000;00000;Charles County
050;24;Maryland;019;00000;00000;00000;Dorchester County
050;24;Maryland;021;00000;00000;00000;Frederick County
050;24;Maryland;023;00000;00000;00000;Garrett County
050;24;Maryland;025;00000;00000;00000;Harford County
050;24;Maryland;027;00000;00000;00000;Howard County
050;24;Maryland;029;00000;00000;00000;Kent County
050;24;Maryland;031;00000;00000;00000;Montgomery County
050;24;Maryland;033;00000;00000;00000;Prince George's County
050;24;Maryland;035;00000;00000;00000;Queen Anne's County
050;24;Maryland;037;00000;00000;00000;St. Mary's County
050;24;Maryland;039;00000;00000;00000;Somerset County
050;24;Maryland;041;00000;00000;00000;Talbot County
050;24;Maryland;043;00000;00000;00000;Washington County
050;24;Maryland;045;00000;00000;00000;Wicomico County
050;24;Maryland;047;00000;00000;00000;Worcester County
050;24;Maryland;510;00000;00000;00000;Baltimore city
050;25;Massachusetts;001;00000;00000;00000;Barnstable County
050;25;Massachusetts;003;00000;00000;00000;Berkshire County
050;25;Massachusetts;005;00000;00000;00000;Bristol County
050;25;Massachusetts;007;00000;00000;00000;Dukes County
050;25;Massachusetts;009;00000;00000;00000;Essex County
050;25;Massachusetts;011;00000;00000;00000;Franklin County
050;25;Massachusetts;013;00000;00000;00000;Hampden County
050;25;Massachusetts;015;00000;00000;00000;Hampshire County
050;25;Massachusetts;017;00000;00000;00000;Middlesex County
050;25;Massachusetts;019;00000;00000;00000;Nantucket County
050;25;Massachusetts;021;00000;00000;00000;Norfolk County
050;25;Massachusetts;023;00000;00000;00000;Plymouth County
050;25;Massachusetts;025;00000;00000;00000;Suffolk County
050;25;Massachusetts;027;00000;00000;00000;Worcester County
050;26;Michigan;001;00000;00000;00000;Alcona County
050;26;Michigan;003;00000;00000;00000;Alger County
050;26;Michigan;005;00000;00000;00000;Allegan County
050;26;Michigan;007;00000;00000;00000;Alpena County
050;26;Michigan;009;00000;00000;00000;Antrim County
050;26;Michigan;011;00000;00000;00000;Arenac County
050;26;Michigan;013;00000;00000;00000;Baraga County
050;26;Michigan;015;00000;00000;00000;Barry County
050;26;Michigan;017;00000;00000;00000;Bay County
050;26;Michigan;019;00000;00000;00000;Benzie County
050;26;Michigan;021;00000;00000;00000;Berrien County
050;26;Michigan;023;00000;00000;00000;Branch County
050;26;Michigan;025;00000;00000;00000;Calhoun County
050;26;Michigan;027;00000;00000;00000;Cass County
050;26;Michigan;029;00000;00000;00000;Charlevoix County
050;26;Michigan;031;00000;00000;00000;Cheboygan County
050;26;Michigan;033;00000;00000;00000;Chippewa County
050;26;Michigan;035;00000;00000;00000;Clare County
050;26;Michigan;037;00000;00000;00000;Clinton County
050;26;Michigan;039;00000;00000;00000;Crawford County
050;26;Michigan;041;00000;00000;00000;Delta County
050;26;Michigan;043;00000;00000;00000;Dickinson County
050;26;Michigan;045;00000;00000;00000;Eaton County
050;26;Michigan;047;00000;00000;00000;Emmet County
050;26;Michigan;049;00000;00000;00000;Genesee County
050;26;Michigan;051;00000;00000;00000;Gladwin County
050;26;Michigan;053;00000;00000;00000;Gogebic County
050;26;Michigan;055;00000;00000;00000;Grand Traverse County
050;26;Michigan;057;00000;00000;00000;Gratiot County
050;26;Michigan;059;00000;00000;00000;Hillsdale County
050;26;Michigan;061;00000;00000;00000;Houghton County
050;26;Michigan;063;00000;00000;00000;Huron County
050;26;Michigan;065;00000;00000;00000;Ingham County
050;26;Michigan;067;00000;00000;00000;Ionia County
050;26;Michigan;069;00000;00000;00000;Iosco County
050;26;Michigan;071;00000;00000;00000;Iron County
050;26;Michigan;073;00000;00000;00000;Isabella County
050;26;Michigan;075;00000;00000;00000;Jackson County
050;26;Michigan;077;00000;00000;00000;Kalamazoo County
